Item Num,Item Description,Material Status,OH Qty,OH Cost,Landed Cost,Excess 6 Mo.,Excess 6M C,Gr.Req.6Mo,Gr.Req.6M C,MOQ,Gr.Req.7Mo,Gr.Req.7M C,GrReg7-12less,Hist 6 Mo,Hist 6M CST,Hist 12 Mo,Hist 12M CS,Merc Type,Product Hierarchy,Brand,Category,Sub-Category,ABC,Ticketed For,MSRP,MAP,SAP,New MSRP,MSSP,Tckt Prc,Plant,Inner Pack,Master Pack,Catlg Prc,Profit Ctr,MRP Controller,Sfty Ind.,Sfty wkdays,UPC #,Excess 9 Mo.,Excess 9M C,Gr.Req.9Mo,Gr.Req.9M C,Material Text1,Material Text2,Material Text3,Material Text4,Material Text5,Material Text6,Material Text7,XDst Status,Mate
5166064,EH CHALKBOARD PK OF 4 MATS,13,819,1805.9,2.205,469,1034.15,350,771.75,1000,90,0,     910.000-,183,422.91,183,422.91,OSS,EVERYDAY HOME PANTRYWARE MATS-COASTER,EVERYDAY HOME,PANTRYWARE,MATS-COASTER,C,,0,0,0,0,0,0,1500,0,3,0,40025,823,1,0,5.05099E+12,424,934.92,395,870.98,,,,,,,,,ZITM
5143853,CT BEST WISHES CSTR REFILL PAC,21,378,1031.94,2.73,378,1031.94,0,0,500,0,0,     500.000-,42,120.66,82,234.91,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,C,,0,0,0,0,0,0,1500,1,288,0,40025,802,1,0,5.05099E+12,378,1031.94,0,0,,,,,,,,,ZITM
5166884,EH SQUAT CAN MUG PASTEL GREY,10,1485,1960.2,1.32,781,1030.92,704,929.28,2000,612,0,    1388.000-,527,718.42,527,718.42,OSS,EVERYDAY HOME DINNERWARE MUGS,EVERYDAY HOME,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,4,32,0,40045,823,1,0,5.05099E+12,475,627,1010,1333.2,,,,,,,,,ZITM
5115199,MM MR HAPPY N MISS PRINCESS 2,21,2839,1030.56,0.363,2839,1030.56,0,0,3000,0,0,    3000.000-,44,16.49,47,17.64,OSS,MR MEN BAKEWARE,MR MEN,BAKEWARE,,C,,0,0,0,0,0,0,1500,12,72,0,40020,802,1,0,5.05021E+12,2839,1030.56,0,0,,,,,,,,,ZITM
5136865,3X FW NYLON PASTA SPOON,10,488,1628.46,3.337,308,1027.8,180,600.66,400,0,0,     400.000-,118,362.37,526,1669.26,HFD,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,C,4007,0,0,0,0,0,0,1500,1,16,0,40005,804,1,0,5.05099E+12,308,1027.8,180,600.66,,,,,,,,,ZITM
5126693,CANDY ROSE FLORAL BREAD CROCK,10,359,2572.59,7.166,143,1024.74,216,1547.86,1000,50,0,     950.000-,152,1116.06,458,3419.28,OSS,PRIVATE LABEL CT PANTRYWARE STORAGE/ORG,PRIVATE LABEL CT,PANTRYWARE,STORAGE/ORG,B,4042,0,0,0,0,0,0,1500,1,2,0,40025,806,1,0,5.05021E+12,116,831.26,243,1741.34,,,,,,,,,ZITM
5115360,LATTE MUG WHITE,10,1844,1390.38,0.754,1359,1024.69,485,365.69,3600,420,0,    3180.000-,487,378.9,2258,1773.75,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4042,0,0,0,0,0,0,1500,6,24,0,40045,806,,0,5.05021E+12,1240,934.96,604,455.42,,,,,,,,,ZITM
5158601,DISNEY DUMBO EGG CUP N SPOON,10,1404,1038.96,0.74,1384,1024.16,20,14.8,3000,0,0,    3000.000-,1620,1262.41,1620,1262.41,OSS,PRIVATE LABEL CT DINNERWARE ACCESSORIES,PRIVATE LABEL CT,DINNERWARE,ACCESSORIES,C,4042,0,0,0,0,0,0,1500,0,48,0,40045,806,1,0,5.05408E+12,1384,1024.16,20,14.8,,,,,,,,,ZITM
5163114,KEW PRINCESS AUGUSTAS TOILE TR,13,776,1643.57,2.118,483,1022.99,293,620.57,1000,156,0,     844.000-,229,504.85,229,504.85,OSS,KEW GARDENS DINNERWARE MUGS,KEW GARDENS,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,3,18,0,40045,802,1,0,5.05099E+12,405,857.79,371,785.78,,,,,,,,,ZITM
TMTC3170,MODERN COUNTRY PK OF 4 MATS N,10,983,2809.41,2.858,357,1020.31,626,1789.11,1000,159,0,     841.000-,1345,3851.36,3079,8745.28,,PRIVATE LABEL CT PANTRYWARE MATS-COASTER,PRIVATE LABEL CT,PANTRYWARE,MATS-COASTER,B,4042,0,0,0,0,0,0,1500,0,12,0,40025,806,1,0,5.05021E+12,198,565.88,785,2243.53,,,,,,,,,ZITM
5115194,MM LITTLE MISS PLASTIC ICING S,21,1141,1009.79,0.885,1141,1009.79,0,0,2000,0,0,    2000.000-,26,24.44,28,26.28,OSS,MR MEN BAKEWARE,MR MEN,BAKEWARE,,C,,0,0,0,0,0,0,1500,12,72,0,40020,802,1,0,5.05021E+12,1141,1009.79,0,0,,,,,,,,,ZITM
5164345,SPECTRUM MASHER PURPLE NEW,10,864,1018.66,1.179,855,1008.05,9,10.61,2400,0,0,    2400.000-,1170,1315.65,1170,1315.65,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,C,4042,0,0,0,0,0,0,1500,0,60,0,40005,806,1,0,5.05408E+12,855,1008.05,9,10.61,,,,,,,,,ZITM
5161247,3X NT COUNTRY KITCHEN LARGE MI,10,60,1007.94,16.799,60,1007.94,0,0,0,0,0,0,27,472.26,103,1853.9,OSS,NATIONAL TRUST BAKEWARE,NATIONAL TRUST,BAKEWARE,,C,4007,0,0,0,0,0,0,1500,0,1,0,40020,804,1,0,5.05099E+12,60,1007.94,0,0,,,,,,,,,ZITM
5097517,SPTRM RED PIZZA CUTTER,10,2296,2631.22,1.146,878,1006.19,1418,1625.03,3000,941,0,    2059.000-,891,1053.31,1952,2352.69,OSH,PRIVATE LABEL CT GADGETS PIZZA,PRIVATE LABEL CT,GADGETS,PIZZA,B,4042,0,0,0,8.99,0,0,1500,3,48,3.61,40005,806,1,0,5.05021E+12,398,456.11,1898,2175.11,,,,,,,,,ZITM
5157505,SPECTRUM SS SKIMMER RED,10,975,1880.78,1.929,521,1005.01,454,875.77,2400,486,0,    1914.000-,379,752.89,1479,3022.99,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,B,4042,0,0,0,0,0,0,1500,0,48,0,40005,806,1,0,5.05408E+12,278,536.26,697,1344.51,,,,,,,,,ZITM
5159965,COL BASIC PK 4 MATS RED SPOTS,10,492,1127.66,2.292,436,999.31,56,128.35,1000,0,0,    1000.000-,288,655.06,1504,3653.31,OSS,PRIVATE LABEL CT PANTRYWARE MATS-COASTER,PRIVATE LABEL CT,PANTRYWARE,MATS-COASTER,C,4004,0,0,0,0,0,0,1500,0,4,0,40025,816,1,0,5.05099E+12,436,999.31,56,128.35,,,,,,,,,ZITM
5151473,COFFEE PRESS 8 CUP,10,733,4082.08,5.569,179,996.85,554,3085.23,1002,490,0,     512.000-,533,3192.88,1761,10485.12,OSS,PRIVATE LABEL CT DRINKWARE,PRIVATE LABEL CT,DRINKWARE,,A,4042,0,0,0,0,0,0,1500,0,6,0,40025,806,1,0,5.05408E+12,0,0,848,4722.51,,,,,,,,,ZITM
5149024,6X MM LITTLE MISS SUNSHINE CAN,21,208,995.7,4.787,208,995.7,0,0,0,0,0,0,0,0,0,0,OSS,MR MEN DINNERWARE MUGS,MR MEN,DINNERWARE,MUGS,C,4018,0,0,0,0,0,0,1500,1,6,0,40045,810,1,0,5.05099E+12,208,995.7,0,0,,,,,,,,,ZITM
5136983,BISTRO - SUGAR STORAGE 3310069,10,612,994.5,1.625,612,994.5,0,0,1500,0,0,    1500.000-,1494,2517.37,2694,4590.12,OSS,PRIVATE LABEL CT PANTRYWARE STORAGE/ORG,PRIVATE LABEL CT,PANTRYWARE,STORAGE/ORG,C,4004,0,0,0,0,0,0,1500,0,6,0,40025,816,1,0,5.05099E+12,612,994.5,0,0,,,,,,,,,ZITM
TCSLA570/DEB,SET OF 4 CSTR-SLATE ROUGH 3320,10,932,1055.02,1.132,876,991.63,56,63.39,1000,0,0,    1000.000-,368,432.13,876,1038.36,OSS,PRIVATE LABEL CT PANTRYWARE MATS-COASTER,PRIVATE LABEL CT,PANTRYWARE,MATS-COASTER,C,4004,0,0,0,0,0,0,1500,4,12,0,40025,816,1,0,7127783,876,991.63,56,63.39,,,,,,,,,ZITM
5136459,ZODIAC MUG - PISCES 3320500031,10,624,1040.83,1.668,594,990.79,30,50.04,2000,0,0,    2000.000-,156,256.98,402,646.23,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4004,0,0,0,0,0,0,1500,6,36,0,40045,816,1,0,5.05099E+12,594,990.79,30,50.04,,,,,,,,,ZITM
5140552,CT ALFRESCO DINING MUG IN A BO,10,1061,1416.44,1.335,739,986.57,322,429.87,3000,280,0,    2720.000-,242,333.59,521,727.82,OSS,CREATIVE TOPS DINNERWARE MUGS,CREATIVE TOPS,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,6,36,0,40045,802,1,0,5.05099E+12,630,841.05,431,575.39,,,,,,,,,ZITM
TP3915/6,KA CUPCAKE COUTURE 6 CUP TEAPO,13,126,999.81,7.935,124,983.94,2,15.87,1200,0,0,    1200.000-,241,1896.73,387,3038,OSS,KATIE ALICE ACCESSORIES PACKAGING,KATIE ALICE,ACCESSORIES,PACKAGING,C,,0,0,0,0,0,0,1500,4,8,0,40901,802,1,0,5.05099E+12,124,983.94,2,15.87,,,,,,,,,ZITM
MGB3719,WLT DORMOUSE MUG IN A BOX,13,1009,1434.8,1.422,691,982.6,318,452.2,3024,0,0,    3024.000-,877,1296.26,1136,1683.44,,WILD LIFE DINNERWARE MUGS,WILD LIFE,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,6,36,0,40901,802,1,0,5.05099E+12,691,982.6,318,452.2,,,,,,,,,ZITM
MGB2312,VA GUJARAT MUG IN A BOX,10,1021,2902.7,2.843,345,980.84,676,1921.87,3000,413,0,    2587.000-,627,1860.1,1358,4068.2,,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,6,24,0,40045,802,1,0,5.05099E+12,124,352.53,897,2550.17,,,,,,,,,ZITM
ES000032,LC CLASSIC ESPRESSO 3 CUP PIST,10,250,1011.75,4.047,242,979.37,8,32.38,2004,0,0,    2004.000-,265,1113.46,535,2265.5,BXD,LA CAFETIERE COFFEE/TEA COFFEE,LA CAFETIERE,COFFEE/TEA,COFFEE,C,9999,0,0,0,24.99,24.99,0,1500,0,6,12.5,40903,824,1,0,5.01156E+12,242,979.37,8,32.38,,,,,,,,,ZITM
5138203,FARMSTEAD LARGE MIXING BOWL,10,222,979.02,4.41,222,979.02,0,0,1000,0,0,    1000.000-,5,23.21,105,480.2,OSS,PRIVATE LABEL CT BAKEWARE,PRIVATE LABEL CT,BAKEWARE,,C,4042,0,0,0,0,0,0,1500,0,3,0,40020,815,,0,5.05408E+12,222,979.02,0,0,,,,,,,,,ZITM
5115079,SAB CERAMIC 4IN UTILITY KNIFE,21,420,1005.48,2.394,408,976.75,12,28.73,1200,0,0,    1200.000-,973,2399.12,1918,4793.65,OSS,SABATIER FLATWARE,SABATIER,FLATWARE,,C,4042,0,0,0,0,0,0,1500,3,12,0,40010,806,1,0,5.05021E+12,408,976.75,12,28.73,,,,,,,,,ZITM
5141085,VA ALSACE SIDE PLATE,10,657,1353.42,2.06,474,976.44,183,376.98,1000,133,0,     867.000-,99,211.61,338,727.85,OSS,V AND A DINNERWARE LOOSE ITEMS,V AND A,DINNERWARE,LOOSE ITEMS,C,,0,0,0,0,0,0,1500,3,36,0,40045,802,1,0,5.05099E+12,375,772.5,282,580.92,,,,,,,,,ZITM
5169669,CT POSTCARD PK OF 6 PREMIUM MA,10,671,3377.81,5.034,193,971.56,478,2406.25,1000,390,0,     610.000-,313,1636.59,313,1636.59,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,A,,0,0,0,0,0,0,1500,0,3,0,40025,802,1,0,5.05099E+12,0,0,673,3387.88,,,,,,,,,ZITM
5153370,LC DECAL COFFEE CUP N SAUCER,13,655,1016.56,1.552,625,970,30,46.56,1000,30,0,     970.000-,139,218.4,353,556.16,OSS,LA CAFETIERE ACCESSORIES,LA CAFETIERE,ACCESSORIES,,C,,0,0,0,0,0,0,1500,4,16,0,40903,824,1,0,5.01156E+12,610,946.72,45,69.84,,,,,,,,,ZITM
5151337,BICYCLE MUG N COASTER,21,880,968.88,1.101,880,968.88,0,0,3000,0,0,    3000.000-,696,778.01,2128,2389.27,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4042,0,0,0,0,0,0,1500,4,24,0,40045,806,1,0,5.05408E+12,880,968.88,0,0,,,,,,,,,ZITM
5164427,LC RITUALS LATTE MUG MATTE FIN,10,820,1308.72,1.596,607,968.77,213,339.95,1000,150,0,     850.000-,204,340,204,340,OSS,LA CAFETIERE DINNERWARE MUGS,LA CAFETIERE,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,4,32,0,40040,824,1,0,5.01156E+12,532,849.07,288,459.65,,,,,,,,,ZITM
5130039,KA ENGLISH GARDEN PK OF 25 NAP,10,2076,1476.04,0.711,1361,967.67,715,508.37,5000,589,0,    4411.000-,406,301.91,1404,1045.29,OSS,KATIE ALICE ACCESSORIES,KATIE ALICE,ACCESSORIES,,C,,0,0,0,0,0,0,1500,10,120,0,40005,802,1,0,5.05099E+12,983,698.91,1093,777.12,,,,,,,,,ZITM
5137419,CHATEAU TEA MUG BLUE,10,3525,4194.75,1.19,813,967.47,2712,3227.28,3000,2744,0,     256.000-,2365,2729.5,5109,5770.21,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,A,4042,0,0,0,0,0,0,1500,4,36,0,40045,806,1,0,5.05408E+12,0,0,4084,4859.96,,,,,,,,,ZITM
5138055,CT WOODLAND TOILE PK OF 6 CSTR,10,1654,1271.93,0.769,1258,967.4,396,304.52,1000,303,0,     697.000-,229,184.36,454,366.72,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,C,,0,0,0,0,0,0,1500,5,60,0,40025,802,1,0,5.05099E+12,1107,851.28,547,420.64,,,,,,,,,ZITM
5125850,KA CANDY FLOWER MUG WHITE,21,1101,1916.84,1.741,555,966.26,546,950.59,3000,0,0,    3000.000-,1245,2013.07,1784,2900.17,OSS,KATIE ALICE DINNERWARE MUGS,KATIE ALICE,DINNERWARE,MUGS,B,4022,0,0,0,0,0,0,1500,6,24,0,40045,802,1,0,5.05099E+12,555,966.26,546,950.59,,,,,,,,,ZITM
5151650,ETCHED FLORAL TEAPOT,10,546,1528.8,2.8,344,963.2,202,565.6,1000,184,0,     816.000-,300,862.31,950,2744.36,OSS,PRIVATE LABEL CT DINNERWARE ACCESSORIES,PRIVATE LABEL CT,DINNERWARE,ACCESSORIES,C,4042,0,0,0,0,0,0,1500,2,8,0,40045,806,1,0,5.05408E+12,290,812,256,716.8,,,,,,,,,ZITM
5159876,6X HB DIAMOND EMBOSSED DINNER,10,122,969.9,7.95,121,961.95,1,7.95,500,0,0,     500.000-,120,995.23,622,5276.39,OSH,PRIVATE LABEL CT DINNERWARE LOOSE ITEMS,PRIVATE LABEL CT,DINNERWARE,LOOSE ITEMS,C,4007,0,0,0,0,0,0,1500,1,4,0,40045,804,1,0,5.05099E+12,121,961.95,1,7.95,,,,,,,,,ZITM
5136453,ZODIAC MUG - ARIES 3320500020,10,624,1040.83,1.668,576,960.77,48,80.06,2000,0,0,    2000.000-,150,243.87,360,575.86,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4004,0,0,0,0,0,0,1500,6,36,0,40045,816,1,0,5.05099E+12,576,960.77,48,80.06,,,,,,,,,ZITM
5138417,4X VA GARDEN BIRDS MUG TEAL,10,230,957.49,4.163,230,957.49,0,0,750,0,0,     750.000-,22,90.28,378,1664.44,OSS,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,C,4030,0,0,0,0,0,0,1500,1,9,0,40045,812,1,0,5.05099E+12,230,957.49,0,0,,,,,,,,,ZITM
5148698,KA LACE EMBOSSED MUG,10,890,1601.11,1.799,532,957.07,358,644.04,2000,330,0,    1670.000-,246,463.67,1019,1908.24,OSS,KATIE ALICE DINNERWARE MUGS,KATIE ALICE,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,4,24,0,40045,802,1,0,5.05099E+12,367,660.23,523,940.88,,,,,,,,,ZITM
5166972,EH GEO DIAMOND BARREL MUG,10,1575,1622.25,1.03,928,955.84,647,666.41,1000,492,0,     508.000-,467,450.37,467,450.37,OSS,EVERYDAY HOME DINNERWARE MUGS,EVERYDAY HOME,DINNERWARE,MUGS,C,,0,0,0,0,0,0,1500,4,32,0,40045,823,1,0,5.05099E+12,682,702.46,893,919.79,,,,,,,,,ZITM
5148813,4X 20CM ALUMINIUM FRY PAN SUNS,21,68,954.92,14.043,68,954.92,0,0,750,0,0,     750.000-,0,0,662,11307.91,OSS,PRIVATE LABEL CT COOKWARE ALUM,PRIVATE LABEL CT,COOKWARE,ALUM,C,4022,0,0,0,0,0,0,1500,0,1,0,40020,805,1,0,5.05407E+12,68,954.92,0,0,,,,,,,,,ZITM
5130037,KA HIGHLAND FLING PK OF 25 NAP,10,1907,1355.88,0.711,1342,954.16,565,401.72,5000,814,0,    4186.000-,510,380.07,1049,781.84,OSS,KATIE ALICE ACCESSORIES,KATIE ALICE,ACCESSORIES,,C,,0,0,0,0,0,0,1500,10,120,0,40005,802,1,0,5.05099E+12,729,518.32,1178,837.56,,,,,,,,,ZITM
TML3017MUV,CT ROMANTIC GARDEN PK OF 4 LAR,10,232,996.21,4.294,222,953.27,10,42.94,500,0,0,     500.000-,115,513.73,307,1385.56,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,C,,0,0,0,0,0,0,1500,0,5,0,40025,802,1,0,5.05099E+12,222,953.27,10,42.94,,,,,,,,,ZITM
5115220,SPECTRUM 8IN CHEF KNIFE BLACK,10,1090,2024.13,1.857,513,952.64,577,1071.49,1500,280,0,    1220.000-,293,565.11,668,1279.73,OSS,PRIVATE LABEL CT CUTLERY SHEARS,PRIVATE LABEL CT,CUTLERY,SHEARS,B,4042,0,0,0,0,0,0,1500,0,12,0,40010,806,1,0,5.05021E+12,365,677.81,725,1346.33,,,,,,,,,ZITM
5097513,SPECTRUM SLOTTED SPOON RED,10,2727,2729.73,1.001,945,945.95,1782,1783.78,3000,2162,0,     838.000-,2067,2131.28,4265,4503.08,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,A,4042,0,0,0,4.99,0,0,1500,0,60,1.96,40005,806,1,0,5.05021E+12,21,21.02,2706,2708.71,,,,,,,,,ZITM
5166878,EH CHALKBOARD WSP,13,818,1435.59,1.755,539,945.95,279,489.65,1000,132,0,     868.000-,184,338.2,184,338.2,OSS,EVERYDAY HOME BOARDS GLASS,EVERYDAY HOME,BOARDS,GLASS,C,,0,0,0,0,0,0,1500,3,6,0,40010,823,1,0,5.05099E+12,473,830.12,345,605.48,,,,,,,,,ZITM
5157503,SPECTRUM SS LADLE RED,10,965,1777.53,1.842,513,944.95,452,832.58,2400,486,0,    1914.000-,354,670.76,1435,2815.37,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,B,4042,0,0,0,0,0,0,1500,0,48,0,40005,806,1,0,5.05408E+12,270,497.34,695,1280.19,,,,,,,,,ZITM
5098026,SPTRM PURPLE LADLE,10,1571,1823.93,1.161,807,936.93,764,887,3000,856,0,    2144.000-,750,901.68,1747,2195.46,OSH,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,B,4042,0,0,0,4.99,0,0,1500,0,60,1.96,40005,806,1,0,5.05021E+12,416,482.98,1155,1340.96,,,,,,,,,ZITM
5119497,KA COTTAGE FLOWER PRESERVE LAB,10,1854,995.6,0.537,1741,934.92,113,60.68,2000,60,0,    1940.000-,117,66.1,340,190.77,OSS,KATIE ALICE GIFTWARE,KATIE ALICE,GIFTWARE,,C,,0,0,0,0,0,0,1500,12,120,0,40045,802,1,0,5.05099E+12,1694,909.68,160,85.92,,,,,,,,,ZITM
TM3637MUV,CT PARIS CAFE PK OF 6 MATS,10,346,1053.92,3.046,306,932.08,40,121.84,1000,0,0,    1000.000-,276,873.49,580,1846.66,,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,C,,0,0,0,0,0,0,1500,5,10,0,40025,802,1,0,5.05099E+12,306,932.08,40,121.84,,,,,,,,,ZITM
5171326,SPECKLE COUPE MUG,10,2988,2124.47,0.711,1308,929.99,1680,1194.48,2000,0,0,    2000.000-,12,8.42,12,8.42,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,B,4042,0,0,0,0,0,0,1500,4,24,0,40045,806,1,0,5.05408E+12,1308,929.99,1680,1194.48,,,,,,,,,ZITM
5115216,SPECTRUM 8IN BREAD KNIFE W SHE,10,1590,2652.12,1.668,556,927.41,1034,1724.71,1500,606,0,     894.000-,556,981.48,1371,2402.71,OSS,PRIVATE LABEL CT CUTLERY SHEARS,PRIVATE LABEL CT,CUTLERY,SHEARS,B,4042,0,0,0,0,0,0,1500,0,12,0,40010,806,1,0,5.05021E+12,253,422,1337,2230.12,,,,,,,,,ZITM
5159741,4X EH MOORLAND HESSIAN FLORAL,10,189,978.83,5.179,179,927.04,10,51.79,750,0,0,     750.000-,71,365.44,627,3454.46,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4007,0,0,0,0,0,0,1500,1,8,0,40045,804,1,0,5.05099E+12,179,927.04,10,51.79,,,,,,,,,ZITM
5137442,WATER BOTTLE WITH BUBBLE GEL P,23,412,926.59,2.249,412,926.59,0,0,3000,0,0,    3000.000-,393,925.88,935,2226.18,OSS,PRIVATE LABEL CT DRINKWARE,PRIVATE LABEL CT,DRINKWARE,,C,4042,0,0,0,0,0,0,1500,6,12,0,40025,806,1,0,5.05408E+12,412,926.59,0,0,,,,,,,,,ZITM
5115974,CT DARK SLATTED WOOD PK OF 2 M,10,446,2044.46,4.584,202,925.97,244,1118.5,1000,128,0,     872.000-,236,1102.9,866,4129.4,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,B,,0,0,0,0,0,0,1500,6,12,0,40025,802,1,0,5.05099E+12,126,577.58,320,1466.88,,,,,,,,,ZITM
5098038,SPTRM LIME ICECREAM SCOOP,10,1219,1768.77,1.451,637,924.29,582,844.48,3000,374,0,    2626.000-,258,387.74,821,1269.99,OSH,PRIVATE LABEL CT GADGETS ICE CREAM,PRIVATE LABEL CT,GADGETS,ICE CREAM,B,4042,0,0,0,8.99,0,0,1500,0,48,4.08,40005,806,1,0,5.05021E+12,443,642.79,776,1125.98,,,,,,,,,ZITM
5171592,LACY TANKARD MUG LIGHT BLUE,10,2664,3415.25,1.282,720,923.04,1944,2492.21,3000,0,0,    3000.000-,0,0,0,0,OSH,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,B,4021,0,0,0,0,0,0,1500,4,36,0,40045,813,1,0,4277712,720,923.04,1944,2492.21,,,,,,,,,ZITM
5149158,PEPPER MILL RED,23,217,922.47,4.251,217,922.47,0,0,0,0,0,0,17,74.97,36,160.72,OSS,PRIVATE LABEL CT GADGETS KITCHEN TOOLS,PRIVATE LABEL CT,GADGETS,KITCHEN TOOLS,C,4012,0,0,0,0,0,0,1500,1,6,0,40005,814,1,0,5.05099E+12,217,922.47,0,0,,,,,,,,,ZITM
5159322,MISTY MOORS FLARED RIM MUG FLO,10,1347,937.51,0.696,1323,920.81,24,16.7,3000,0,0,    3000.000-,480,347.82,1168,861.28,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4042,0,0,0,0,0,0,1500,4,36,0,40045,806,1,0,5.05408E+12,1323,920.81,24,16.7,,,,,,,,,ZITM
5164494,CT INTO THE WILD ROBIN TIME FO,10,1307,2616.61,2.002,459,918.92,848,1697.7,1008,384,0,     624.000-,1152,2903.71,1152,2903.71,OSS,CREATIVE TOPS GIFTWARE,CREATIVE TOPS,GIFTWARE,,B,,0,0,0,0,0,0,1500,4,24,0,40045,802,1,0,5.05099E+12,267,534.53,1040,2082.08,,,,,,,,,ZITM
5153228,LC BLACK BUNTING 350ML VACUUM,10,774,2346.77,3.032,303,918.7,471,1428.07,2000,234,0,    1766.000-,312,986.46,1211,3881.6,OSS,LA CAFETIERE ACCESSORIES,LA CAFETIERE,ACCESSORIES,,B,,0,0,0,0,0,0,1500,4,24,0,40903,824,1,0,5.01156E+12,186,563.95,588,1782.82,,,,,,,,,ZITM
5158600,DISNEY DUMBO MELAMINE MUG,10,1447,923.19,0.638,1435,915.53,12,7.66,3000,0,0,    3000.000-,3532,2351.15,3532,2351.15,OSS,PRIVATE LABEL CT DINNERWARE MUGS,PRIVATE LABEL CT,DINNERWARE,MUGS,C,4042,0,0,0,0,0,0,1500,4,96,0,40045,806,1,0,5.05408E+12,1435,915.53,12,7.66,,,,,,,,,ZITM
5115971,CT JUST FOR YOU CSTR REFILL PA,10,292,914.84,3.133,292,914.84,0,0,500,0,0,     500.000-,18,58.71,23,75.49,OSS,CREATIVE TOPS PANTRYWARE MATS-COASTERS,CREATIVE TOPS,PANTRYWARE,MATS-COASTERS,C,,0,0,0,0,0,0,1500,1,24,0,40025,802,1,0,5.05099E+12,292,914.84,0,0,,,,,,,,,ZITM
5149026,6X MM MR GRUMPY CAN MUG,21,206,914.43,4.439,206,914.43,0,0,0,0,0,0,8,35.36,8,35.36,OSS,MR MEN DINNERWARE MUGS,MR MEN,DINNERWARE,MUGS,C,4018,0,0,0,0,0,0,1500,1,6,0,40045,810,1,0,5.05099E+12,206,914.43,0,0,,,,,,,,,ZITM
5139107,KA YULETIDE SLEIGHRIDE PK OF 4,13,410,993.43,2.423,376,911.05,34,82.38,500,763,0,263,288,729.51,304,770.95,OSS,KATIE ALICE PANTRYWARE MATS-COASTERS,KATIE ALICE,PANTRYWARE,MATS-COASTERS,B,,0,0,0,0,0,0,1500,3,15,0,40025,802,1,0,5.05099E+12,154,373.14,256,620.29,,,,,,,,,ZITM
5151693,VA BERNERS ROSE MUG IN A BOX,13,977,1884.63,1.929,472,910.49,505,974.15,1000,157,0,     843.000-,272,547.51,1010,2055.58,BXD,V AND A DINNERWARE MUGS,V AND A,DINNERWARE,MUGS,B,,0,0,0,0,0,0,1500,4,24,0,40045,802,1,0,5.05099E+12,396,763.88,581,1120.75,,,,,,,,,ZITM
